Episodes,Goal Rates
1,0.0
2,0.0
3,0.5
4,0.5
5,0.666700005531311
6,0.5
7,0.5
8,0.6000000238418579
9,0.5
10,0.571399986743927
11,0.5
12,0.5
13,0.44440001249313354
14,0.44440001249313354
15,0.5
16,0.5
17,0.5
18,0.5385000109672546
19,0.571399986743927
20,0.53329998254776
21,0.5
