Episodes,Rewards
211,-1621.0
212,-978.0
213,907.0
214,1013.0
215,906.0
216,-1693.0
217,-1082.0
218,963.0
219,1166.0
220,839.0
221,1096.0
222,693.0
223,-1441.0
224,-1045.0
225,-705.0
226,-983.0
227,-804.0
228,-953.0
229,1034.0
230,-1229.0
231,-792.0
232,-751.0
233,1286.0
234,865.0
235,-1140.0
236,-1229.0
237,1148.0
238,-1189.0
239,-1278.0
240,-920.0
241,1077.0
242,1240.0
243,-1083.0
244,-977.0
245,-1152.0
246,-1519.0
247,165.0
248,-1173.0
249,70.0
250,-728.0
251,-887.0
252,-899.0
253,1097.0
254,-250.0
255,-1415.0
256,-887.0
257,-830.0
258,-896.0
259,-959.0
260,-1051.0
261,-645.0
262,-682.0
263,1107.0
264,-881.0
265,-902.0
266,-853.0
267,1206.0
268,-818.0
269,-475.0
270,-1162.0
271,-909.0
272,-1082.0
273,849.0
274,-1183.0
275,-1165.0
276,-1121.0
277,-972.0
278,-927.0
279,1051.0
280,1220.0
281,-1114.0
282,1080.0
283,-488.0
284,-1646.0
285,-857.0
286,1186.0
287,-1148.0
288,-1017.0
289,1305.0
290,-1078.0
291,-1478.0
292,-1039.0
293,-1089.0
294,1081.0
295,-1124.0
296,-490.0
297,-1222.0
298,-1223.0
299,1270.0
300,-1018.0
301,-1151.0
302,-1471.0
303,265.0
304,-283.0
305,1092.0
306,171.0
307,-919.0
308,1251.0
309,1173.0
310,-958.0
311,-1265.0
312,1226.0
313,560.0
314,-1069.0
315,-680.0
316,-751.0
317,-913.0
318,-926.0
319,-1674.0
320,1357.0
321,1123.0
322,-829.0
323,845.0
324,-1054.0
325,-1285.0
326,1000.0
327,-1167.0
328,999.0
329,-1034.0
330,1043.0
331,-1073.0
332,-1232.0
333,1312.0
334,-737.0
335,1291.0
336,-1037.0
337,1217.0
338,-937.0
339,232.0
340,-635.0
341,1114.0
342,1062.0
343,1205.0
344,-1034.0
345,1155.0
346,-903.0
347,-1052.0
348,1019.0
349,466.0
350,1230.0
351,1030.0
352,1165.0
353,1100.0
354,1327.0
355,-964.0
356,1139.0
357,-894.0
358,910.0
359,1048.0
360,-1235.0
361,-1011.0
362,-1103.0
363,-1390.0
364,-1177.0
365,-1070.0
366,846.0
367,-885.0
368,-1043.0
369,-943.0
370,-903.0
371,807.0
372,-1006.0
373,1015.0
