Episodes,Rewards
1,-1066.728271484375
2,1256.332763671875
3,-954.0525512695312
4,1050.7548828125
5,-1118.3275146484375
6,1080.8336181640625
7,-1092.2264404296875
8,1052.2955322265625
9,1061.333740234375
10,1167.26611328125
11,-1028.9246826171875
12,1149.071044921875
13,1030.2459716796875
14,1200.1885986328125
15,-1024.604248046875
16,1172.0662841796875
17,-1052.8701171875
18,1130.19775390625
19,-1091.0843505859375
20,1190.6690673828125
21,-1157.537841796875
22,1074.5108642578125
23,-1101.07177734375
24,1215.707275390625
25,-998.4249267578125
26,1279.9288330078125
27,-1161.454833984375
28,1121.57568359375
29,-1115.3675537109375
30,1140.349609375
31,-1033.8194580078125
32,1183.641845703125
33,-1060.5086669921875
34,-822.258056640625
35,-1144.887939453125
36,1119.5938720703125
37,-1005.882080078125
38,1275.9130859375
39,1000.0
40,1179.44140625
41,-1078.7471923828125
42,-1000.0
43,1000.7266235351562
44,1153.078125
45,-1084.449951171875
46,1195.3790283203125
47,-1010.032958984375
48,-1000.0
