Episodes,Rewards
1,-1082.5623779296875
2,1232.739013671875
3,-1114.09228515625
4,1048.140625
5,-1135.3602294921875
6,1167.5948486328125
7,-1132.5048828125
8,1116.7269287109375
9,1000.0
10,1274.7259521484375
11,-1101.77978515625
12,1041.01513671875
13,-1144.11279296875
14,1182.697998046875
15,-1038.9454345703125
16,1236.96142578125
17,-1424.35791015625
18,1095.406005859375
19,-1081.72607421875
20,-832.7568969726562
21,-1150.7332763671875
22,1157.7984619140625
23,-1069.5953369140625
24,1029.08349609375
25,-1204.00439453125
26,1019.0953979492188
27,-1128.1756591796875
28,1130.50634765625
29,-1094.07861328125
30,1127.122802734375
31,-1157.837890625
32,1219.261962890625
33,930.6775512695312
34,1220.9305419921875
35,953.6265869140625
36,1388.8790283203125
37,-1071.024658203125
38,1127.2828369140625
39,-1102.4542236328125
40,1281.25
41,-1238.4881591796875
42,1056.863525390625
43,-1073.1497802734375
44,1023.5560913085938
45,-1175.9732666015625
46,1262.8406982421875
47,-1184.677001953125
48,1000.0
