Episodes,Rewards
1,-1113.3466796875
2,1165.562744140625
3,-1244.7113037109375
4,1226.7542724609375
5,-1314.994384765625
6,1199.3701171875
7,-1069.0181884765625
8,1255.0780029296875
9,-1230.6180419921875
10,1077.172607421875
11,-1062.160888671875
12,1276.960693359375
13,-991.2952270507812
14,1124.4232177734375
15,-959.600341796875
16,1251.46142578125
17,-1067.01416015625
18,1225.316650390625
19,-1125.6387939453125
20,1419.9439697265625
21,987.8447265625
22,1374.215087890625
23,-1205.3941650390625
24,1128.216552734375
25,-1134.041259765625
26,1188.3118896484375
27,1012.478759765625
28,1222.235595703125
29,-1242.7347412109375
30,1318.4625244140625
31,-1137.1619873046875
32,1176.0301513671875
33,-1229.8583984375
34,991.7765502929688
35,-1033.8558349609375
36,1089.174072265625
37,-997.7720947265625
38,1204.6181640625
39,890.5040893554688
40,1139.722900390625
41,-1052.9759521484375
42,1161.3997802734375
43,-1151.2548828125
44,1206.7747802734375
45,-1194.0894775390625
46,1083.4776611328125
47,-1052.02490234375
48,1131.929443359375
