Episodes,Rewards
1,-1131.953857421875
2,1012.8789672851562
3,-1009.4093017578125
4,1327.48193359375
5,-1181.0341796875
6,1199.9232177734375
7,-1018.5264282226562
8,1128.5308837890625
9,-1205.396240234375
10,1216.579833984375
11,-1176.6475830078125
12,1253.3128662109375
13,-1099.765380859375
14,1060.54052734375
15,1045.5728759765625
16,937.0844116210938
17,-1146.1512451171875
18,1267.0892333984375
19,1027.86181640625
20,1117.892822265625
21,-1266.986572265625
22,1267.3792724609375
23,-1114.9569091796875
24,1184.173828125
25,-1076.2044677734375
26,1181.6849365234375
27,-1156.03662109375
28,1398.29833984375
29,-1192.1383056640625
30,1406.356689453125
31,-1133.2779541015625
32,1162.0333251953125
33,-1254.88330078125
34,1254.782470703125
35,-1232.4151611328125
36,1079.6484375
37,984.83984375
38,1224.71484375
39,-1089.8399658203125
40,1052.2147216796875
41,-1004.76708984375
42,1137.172119140625
43,-1163.2308349609375
44,1207.9189453125
45,-1245.1898193359375
46,1141.9515380859375
47,987.6954956054688
48,1050.4219970703125
