Episodes,Rewards
1,-1630.7420654296875
2,-1301.9169921875
3,-1091.7777099609375
4,-1019.098388671875
5,-1135.8375244140625
6,-1368.88720703125
7,-1602.005615234375
8,-1094.01953125
9,-1816.68359375
10,-1578.2869873046875
11,-1161.45458984375
12,-1150.4437255859375
13,-1030.083984375
14,-1191.732421875
15,-1458.944091796875
16,874.5584106445312
17,-1271.0230712890625
18,-1364.7591552734375
19,-1355.061767578125
20,-547.2420654296875
21,-1199.9205322265625
22,-1537.920654296875
23,-1346.15185546875
24,-1326.8521728515625
25,1111.6143798828125
26,-995.5961303710938
27,-1367.86279296875
28,-1280.868408203125
29,-1431.5423583984375
30,-1516.10009765625
31,-1131.8538818359375
32,1001.9117431640625
33,-1689.796142578125
34,-1347.656494140625
35,-1431.0596923828125
36,-1551.3304443359375
37,-1985.3721923828125
38,-1539.9825439453125
39,-1211.423828125
40,-1105.080810546875
41,-1284.876708984375
42,-1243.7274169921875
43,-1233.359130859375
44,-1029.959716796875
45,-1279.9354248046875
46,-1686.3460693359375
47,-1228.1075439453125
48,-1501.4864501953125
49,-1090.2354736328125
50,-1142.10693359375
51,-1065.7286376953125
52,-2029.3045654296875
53,671.8342895507812
54,-982.830322265625
55,-1981.0675048828125
56,-929.082763671875
57,1174.2821044921875
58,-1371.713623046875
59,-1347.9322509765625
60,-1314.32275390625
61,-1191.970458984375
62,-950.9629516601562
63,-1423.878173828125
64,-1387.30029296875
65,-1108.3636474609375
66,421.4831848144531
67,-1992.507568359375
68,-1132.5234375
69,-1243.789794921875
70,-1361.7586669921875
71,-1556.405029296875
72,-1286.8837890625
73,-1263.625244140625
74,1007.6817016601562
75,-1737.78515625
76,-1133.3043212890625
77,-934.7091674804688
78,945.5952758789062
79,472.05804443359375
80,-1198.223876953125
81,-1082.65234375
82,-1561.16845703125
83,-1791.2596435546875
84,184.61676025390625
85,-2122.70263671875
86,1233.578125
87,1030.6422119140625
88,825.699951171875
89,-2286.11376953125
90,-678.668701171875
91,-1444.4820556640625
92,672.0667114257812
93,602.9807739257812
94,-1543.093505859375
95,926.2994995117188
96,342.041748046875
97,-1031.095458984375
98,431.1268615722656
99,1101.6260986328125
100,-1490.8677978515625
101,57.125911712646484
102,1095.353759765625
103,-1841.20947265625
104,139.26116943359375
105,-1134.651611328125
106,-731.5069580078125
107,-2152.4853515625
108,-1310.374267578125
109,-786.6032104492188
110,-1074.246826171875
111,-418.04052734375
112,-1106.1827392578125
113,-1769.3631591796875
114,-1200.6656494140625
115,-520.055419921875
116,-415.7861633300781
117,1199.3203125
118,-1006.2511596679688
119,1097.9312744140625
120,1337.5240478515625
121,-1152.797607421875
122,1288.566650390625
123,1308.51025390625
124,-823.630126953125
125,-1013.4578857421875
126,-1552.011474609375
127,-996.408935546875
128,-920.243408203125
129,1169.3990478515625
130,-910.2588500976562
131,-423.3373107910156
132,1176.925048828125
133,-1739.860107421875
134,-1239.2889404296875
135,881.9486694335938
136,-742.42529296875
137,-1563.5732421875
138,1416.235595703125
139,-1006.6045532226562
140,1230.822021484375
