Episodes,Goal Rates
1,0.0
2,0.0
3,0.0
4,0.25
5,0.20000000298023224
6,0.33329999446868896
7,0.2856999933719635
8,0.25
9,0.22220000624656677
10,0.30000001192092896
11,0.2727000117301941
12,0.33329999446868896
13,0.3077000081539154
14,0.2856999933719635
15,0.26669999957084656
16,0.25
17,0.2353000044822693
18,0.2777999937534332
19,0.2632000148296356
20,0.25
21,0.23810000717639923
22,0.2273000031709671
23,0.21739999949932098
24,0.25
25,0.23999999463558197
26,0.23080000281333923
27,0.22220000624656677
28,0.25
29,0.24140000343322754
30,0.23330000042915344
31,0.22579999268054962
32,0.25
33,0.24240000545978546
34,0.2646999955177307
35,0.257099986076355
36,0.2777999937534332
37,0.2703000009059906
38,0.2632000148296356
39,0.2563999891281128
40,0.25
41,0.24390000104904175
42,0.23810000717639923
43,0.23260000348091125
44,0.2273000031709671
45,0.22220000624656677
46,0.23909999430179596
47,0.23399999737739563
48,0.25
