Episodes,Rewards
1,-1149.51220703125
2,-1200.8941650390625
3,-1353.0626220703125
4,-1284.43115234375
5,-1420.169921875
6,-1310.2130126953125
7,-1472.2347412109375
8,-1367.4869384765625
9,-1486.5428466796875
10,1065.385498046875
11,-1336.8887939453125
12,-1003.5912475585938
13,-1433.5989990234375
14,-1219.6968994140625
15,-1106.00146484375
16,1147.6788330078125
17,-1103.853271484375
18,-1214.6558837890625
19,-1107.3917236328125
20,-1759.23486328125
21,-1434.910400390625
22,-1228.4254150390625
23,-1457.5625
24,-1241.691650390625
25,-1418.591064453125
26,-1349.03173828125
27,-1706.2342529296875
28,-1231.6558837890625
29,-1515.949951171875
30,-1673.1895751953125
31,-1060.6112060546875
32,-1267.4443359375
33,-1588.3271484375
34,-1352.60205078125
35,-1507.5679931640625
36,-1274.3966064453125
37,-1945.4149169921875
38,1024.0692138671875
39,-1407.433837890625
40,-1460.845947265625
41,-1184.0950927734375
42,-1375.672607421875
43,-1292.390380859375
44,-1115.865478515625
45,-1193.021484375
46,-1327.4364013671875
47,-1064.18212890625
48,-1100.4224853515625
