Episodes,Rewards
447,1103.0
448,-1150.0
449,-1140.0
450,-1130.0
451,323.0
452,-1150.0
453,23.0
454,1051.0
455,1013.0
456,-55.0
457,1000.0
458,-61.0
459,1.0
460,-31.0
461,-20.0
462,-156.0
463,-105.0
464,-75.0
465,-217.0
466,-149.0
467,-3.0
468,-270.0
469,-58.0
470,-142.0
