Episodes,Rewards
418,-1275.0
419,785.0
420,-2500.0
421,-3070.0
422,-1700.0
423,-2220.0
424,-960.0
425,-1265.0
426,270.0
427,-1695.0
428,-1470.0
429,205.0
430,-2500.0
431,-1220.0
432,-2500.0
433,915.0
434,-2910.0
435,-1820.0
436,-1255.0
437,-2500.0
438,-1670.0
439,525.0
440,-1240.0
441,1000.0
442,25.0
443,-1635.0
444,-1745.0
445,-1055.0
446,575.0
447,-1125.0
448,-815.0
449,825.0
450,-1440.0
451,-3450.0
452,90.0
453,-2685.0
454,835.0
455,485.0
456,-2500.0
457,-2165.0
458,895.0
459,-2500.0
460,-1490.0
461,-2565.0
462,860.0
463,-915.0
464,-1810.0
465,-1860.0
466,-1275.0
467,-1645.0
468,-1210.0
469,-1565.0
470,770.0
471,-1345.0
472,845.0
473,930.0
474,840.0
475,660.0
476,755.0
477,-1880.0
478,-2815.0
479,-1300.0
480,770.0
481,-110.0
482,-1265.0
483,-1280.0
484,-1600.0
485,715.0
486,-1170.0
487,-2500.0
488,-1330.0
489,-910.0
490,-1170.0
491,470.0
492,185.0
493,-2090.0
494,675.0
495,-340.0
496,780.0
497,-895.0
498,795.0
499,-2260.0
500,-2315.0
501,-1550.0
502,-2200.0
503,605.0
504,-1430.0
505,-1485.0
506,-1240.0
507,-1300.0
508,-1175.0
509,-2490.0
510,-1570.0
511,-1310.0
512,-1630.0
513,460.0
514,-1150.0
515,315.0
516,-1255.0
517,-1310.0
518,-2150.0
519,-1350.0
520,-1605.0
521,425.0
522,175.0
523,-665.0
524,-2500.0
525,-1460.0
526,-1365.0
527,960.0
528,-1700.0
529,-1135.0
530,-2730.0
531,285.0
532,-1450.0
533,-1945.0
534,-1550.0
535,-890.0
536,-1155.0
537,-1550.0
538,-1630.0
539,-1625.0
540,-2070.0
541,-1110.0
542,-1860.0
543,-1070.0
544,-3170.0
545,-1060.0
546,-1890.0
547,-595.0
548,-1900.0
549,-1860.0
550,-1725.0
551,-3025.0
552,915.0
553,-1900.0
554,665.0
555,-1440.0
556,-1530.0
557,-2070.0
558,-115.0
559,-1340.0
560,-2215.0
561,-1375.0
562,-1710.0
563,365.0
564,-1035.0
565,-2500.0
566,-1725.0
567,400.0
568,-1290.0
569,-2225.0
570,-1485.0
571,-1275.0
572,-325.0
573,-1370.0
574,750.0
575,-1215.0
576,-1055.0
577,-1495.0
578,-2815.0
579,445.0
580,-2500.0
581,-1505.0
582,-1035.0
583,-1830.0
584,-2605.0
585,-1755.0
586,-1305.0
587,835.0
588,-3075.0
589,-1315.0
590,-1050.0
591,-2590.0
592,-1835.0
593,-1040.0
594,-2500.0
595,-2500.0
596,-1145.0
597,440.0
598,-2165.0
599,630.0
600,-1165.0
601,-1950.0
602,1000.0
603,690.0
604,-1185.0
605,-1220.0
606,-2500.0
607,-1390.0
608,845.0
609,705.0
610,-2560.0
611,880.0
612,-3340.0
613,-1480.0
614,625.0
615,-85.0
616,-2300.0
617,-1255.0
618,-2315.0
619,-1480.0
620,-1035.0
621,515.0
622,-1090.0
623,-1390.0
624,-2500.0
625,-1270.0
626,-1100.0
627,-1220.0
628,80.0
629,-1755.0
630,925.0
631,-1040.0
632,-1470.0
633,130.0
634,-1605.0
635,-1515.0
636,-2320.0
637,-35.0
638,-1055.0
639,-1050.0
640,700.0
641,-1555.0
642,-1040.0
643,-1100.0
644,-1220.0
645,815.0
646,-1055.0
647,-1430.0
648,-1055.0
649,-1355.0
650,-1495.0
651,-1520.0
652,610.0
653,880.0
654,-1120.0
655,-1805.0
656,530.0
657,-1225.0
658,-1120.0
659,-1140.0
660,-1890.0
661,-1230.0
662,-2590.0
663,-1105.0
664,-1070.0
665,-2885.0
666,-1210.0
667,-1180.0
668,930.0
669,-1630.0
670,-1195.0
671,-1355.0
672,-2190.0
673,-1380.0
674,-1245.0
675,-3005.0
676,-1585.0
677,-1190.0
678,650.0
679,-1115.0
680,-2900.0
681,305.0
682,-1835.0
683,-1265.0
684,620.0
685,-2510.0
686,-2005.0
687,-2600.0
688,-1520.0
689,710.0
690,-2165.0
691,470.0
692,-1745.0
693,-1340.0
694,-1125.0
695,-2960.0
696,-1510.0
697,-1305.0
698,-1380.0
699,-1045.0
700,-3230.0
701,-1035.0
702,-1175.0
703,-2500.0
704,-1560.0
705,-2035.0
706,-1145.0
707,-1065.0
708,-1155.0
709,-1345.0
710,-1275.0
711,-1245.0
712,315.0
713,-1375.0
714,-1745.0
715,-1650.0
716,-1420.0
717,845.0
718,-2185.0
719,-1560.0
720,-2935.0
721,-1150.0
722,400.0
723,-1085.0
724,-1245.0
725,-1715.0
726,860.0
727,-2940.0
728,-2770.0
729,925.0
730,-1265.0
731,-2820.0
732,-1340.0
733,-1910.0
734,-2620.0
735,-1490.0
736,-1165.0
737,-1505.0
738,-415.0
739,-1325.0
740,-2030.0
741,-1270.0
742,-2125.0
743,-2250.0
744,-2500.0
745,1000.0
746,-1200.0
747,950.0
748,-1760.0
749,-1250.0
750,-2500.0
751,-1035.0
752,-1795.0
753,-2500.0
754,-2500.0
755,-3085.0
756,-1135.0
757,-2500.0
758,320.0
759,-2500.0
760,895.0
761,-2500.0
762,-370.0
763,-1105.0
764,-1300.0
765,-2265.0
766,-1040.0
767,-1160.0
768,-2655.0
769,110.0
770,-1415.0
771,-2285.0
772,-3005.0
773,-1930.0
774,800.0
775,-2500.0
776,400.0
777,-2500.0
778,-1730.0
779,-2275.0
780,-2505.0
781,-2140.0
782,-2500.0
783,670.0
784,705.0
785,-1810.0
786,-2500.0
787,-1155.0
788,-2500.0
789,-1260.0
790,-2500.0
791,810.0
792,640.0
793,-2500.0
794,-3010.0
795,-2500.0
796,755.0
797,-1945.0
798,-1395.0
799,-1465.0
800,-1170.0
801,-2605.0
802,-2500.0
803,-2730.0
804,970.0
805,-2500.0
806,-2500.0
807,-2500.0
808,-2500.0
809,-2500.0
810,915.0
811,-2500.0
812,-2500.0
813,-2500.0
814,-2500.0
815,-2390.0
816,-2500.0
817,-3085.0
818,-2500.0
819,-960.0
820,-1235.0
821,-2500.0
822,210.0
823,-2500.0
824,550.0
825,-1655.0
826,-2645.0
827,-2500.0
828,-1080.0
829,320.0
830,-2500.0
831,900.0
832,-1160.0
833,765.0
834,-1415.0
835,-2500.0
836,-1210.0
837,455.0
838,-1290.0
839,535.0
840,100.0
841,865.0
842,-2500.0
843,635.0
844,-2500.0
845,-3010.0
846,-2500.0
847,-2035.0
848,-2500.0
849,-1555.0
850,-1550.0
851,-1955.0
852,565.0
853,-2415.0
854,-1225.0
855,-2500.0
856,-2500.0
857,-2500.0
858,-2500.0
859,920.0
860,565.0
861,-2900.0
862,-985.0
863,675.0
864,-2500.0
865,-1640.0
866,-1460.0
867,-2710.0
868,-2500.0
869,805.0
870,-1575.0
871,-3210.0
872,795.0
873,-1060.0
874,-2270.0
875,-2500.0
876,-1295.0
877,865.0
878,910.0
879,825.0
880,635.0
881,-1065.0
882,-1665.0
883,875.0
884,-2500.0
885,535.0
886,870.0
887,-205.0
888,-2500.0
889,715.0
890,-2500.0
891,-1890.0
892,-2500.0
893,245.0
894,-2250.0
895,-1290.0
896,-2500.0
897,700.0
898,-1370.0
899,-1655.0
900,-1205.0
901,-1190.0
902,-1410.0
903,795.0
904,125.0
905,-1465.0
906,-2475.0
907,-1855.0
908,30.0
909,-1105.0
910,-2065.0
911,-2370.0
912,-2050.0
913,-1665.0
914,-25.0
915,635.0
916,-2500.0
917,330.0
918,545.0
919,630.0
920,-1165.0
921,-1640.0
922,670.0
923,-1135.0
924,-540.0
925,245.0
926,485.0
927,-1210.0
928,635.0
929,-1225.0
930,-1170.0
931,-1180.0
932,840.0
933,-1695.0
934,-2160.0
935,-2820.0
936,-1475.0
937,-1085.0
938,560.0
939,-1450.0
940,-1390.0
941,-2500.0
942,-2500.0
943,-1695.0
944,-1125.0
945,-1325.0
946,585.0
947,-2175.0
948,695.0
949,-1705.0
950,-1015.0
951,-1280.0
952,505.0
953,-2500.0
954,345.0
955,-2500.0
956,-1205.0
957,-2275.0
958,730.0
959,-220.0
960,-395.0
961,-845.0
962,150.0
963,-1505.0
964,-1890.0
965,-2040.0
966,-1925.0
967,-2055.0
968,625.0
969,-380.0
970,-1735.0
971,-690.0
972,-440.0
973,790.0
974,670.0
975,810.0
976,745.0
977,410.0
978,-2500.0
979,540.0
980,-1160.0
981,-2820.0
982,680.0
983,675.0
984,-3470.0
985,-2390.0
986,-1100.0
987,1000.0
988,-1070.0
989,-3430.0
990,-385.0
991,-3365.0
992,-1115.0
993,-1845.0
994,-1360.0
995,805.0
996,430.0
997,845.0
998,530.0
999,-1355.0
1000,-1415.0
1001,845.0
1002,-900.0
1003,-2500.0
1004,240.0
1005,-1735.0
1006,-2500.0
1007,-1275.0
1008,-2500.0
1009,-1240.0
1010,850.0
1011,-1365.0
1012,795.0
1013,-2500.0
1014,-1600.0
1015,865.0
1016,-1225.0
1017,855.0
1018,-1205.0
1019,-1220.0
1020,805.0
1021,-3230.0
1022,-1300.0
1023,-3365.0
1024,-2930.0
1025,-1285.0
1026,-1190.0
1027,-1315.0
1028,-1675.0
1029,-1625.0
1030,-1610.0
1031,940.0
1032,505.0
1033,840.0
1034,815.0
1035,-1595.0
1036,660.0
1037,-1365.0
1038,-1315.0
1039,-1430.0
1040,-1350.0
1041,-1275.0
1042,-1605.0
1043,-1655.0
1044,635.0
1045,805.0
1046,-1445.0
1047,820.0
1048,-2255.0
1049,875.0
1050,315.0
1051,295.0
1052,-1245.0
1053,-2020.0
1054,-1685.0
1055,-2170.0
1056,-1305.0
1057,-1320.0
