Episodes,Goal Rates
1,0.0
2,0.0
3,0.0
4,0.25
5,0.20000000298023224
6,0.33329999446868896
7,0.2856999933719635
8,0.25
9,0.22220000624656677
10,0.20000000298023224
11,0.1817999929189682
12,0.16670000553131104
13,0.15379999577999115
14,0.1429000049829483
15,0.20000000298023224
16,0.1875
17,0.17649999260902405
18,0.16670000553131104
19,0.15790000557899475
20,0.15000000596046448
21,0.1429000049829483
22,0.1363999992609024
23,0.13040000200271606
24,0.16670000553131104
25,0.1599999964237213
26,0.15379999577999115
27,0.14810000360012054
28,0.1429000049829483
29,0.1378999948501587
30,0.13330000638961792
31,0.1289999932050705
32,0.125
33,0.12120000272989273
34,0.11760000139474869
35,0.11760000139474869
36,0.11760000139474869
37,0.11429999768733978
38,0.11110000312328339
39,0.11110000312328339
40,0.11110000312328339
41,0.11110000312328339
42,0.10809999704360962
43,0.10530000180006027
44,0.10260000079870224
45,0.10260000079870224
46,0.10260000079870224
47,0.10260000079870224
48,0.10000000149011612
49,0.12200000137090683
50,0.1429000049829483
51,0.13950000703334808
52,0.1363999992609024
53,0.15559999644756317
54,0.15219999849796295
55,0.14890000224113464
56,0.14579999446868896
57,0.1429000049829483
58,0.14000000059604645
59,0.13729999959468842
60,0.13459999859333038
61,0.13210000097751617
62,0.12960000336170197
63,0.12729999423027039
64,0.125
65,0.12280000001192093
66,0.12070000171661377
67,0.11860000342130661
68,0.11670000106096268
69,0.13109999895095825
70,0.1451999992132187
71,0.1429000049829483
72,0.15620000660419464
73,0.15379999577999115
74,0.16670000553131104
75,0.16419999301433563
76,0.16179999709129333
77,0.15940000116825104
78,0.15710000693798065
79,0.15489999949932098
80,0.15279999375343323
81,0.15070000290870667
82,0.1485999971628189
83,0.14669999480247498
84,0.14470000565052032
85,0.1429000049829483
86,0.14100000262260437
87,0.13920000195503235
88,0.13920000195503235
89,0.13750000298023224
90,0.13580000400543213
91,0.13410000503063202
92,0.13249999284744263
93,0.13099999725818634
94,0.12939999997615814
95,0.12790000438690186
96,0.12639999389648438
97,0.125
98,0.125
99,0.12359999865293503
100,0.12219999730587006
101,0.120899997651577
102,0.11959999799728394
103,0.11829999834299088
104,0.11699999868869781
105,0.11580000072717667
106,0.11460000276565552
107,0.11339999735355377
108,0.11219999939203262
109,0.11110000312328339
110,0.10999999940395355
111,0.11879999935626984
112,0.1274999976158142
113,0.12620000541210175
114,0.125
115,0.13330000638961792
116,0.13210000097751617
117,0.13210000097751617
118,0.13079999387264252
119,0.12960000336170197
120,0.12839999794960022
121,0.1363999992609024
122,0.13510000705718994
123,0.1339000016450882
124,0.13269999623298645
125,0.13269999623298645
126,0.1404000073671341
127,0.1404000073671341
128,0.13910000026226044
129,0.13910000026226044
130,0.13910000026226044
131,0.13910000026226044
132,0.1378999948501587
133,0.1378999948501587
134,0.13680000603199005
135,0.14409999549388885
136,0.1429000049829483
137,0.1429000049829483
138,0.1429000049829483
139,0.1429000049829483
