Episodes,Rewards
1,-1280.56640625
2,-1567.42041015625
3,-1654.9412841796875
4,-1369.98876953125
5,-1364.8914794921875
6,-1551.9266357421875
7,-1595.171875
8,-1551.7843017578125
9,-1663.57861328125
10,-1538.10791015625
11,924.1698608398438
12,-1360.9088134765625
13,-1215.8419189453125
14,-1240.2457275390625
15,-1933.2996826171875
16,-1719.9237060546875
17,-1446.1685791015625
18,-1799.1988525390625
19,-1188.821044921875
20,-1359.63916015625
21,-1464.0980224609375
22,-1825.8319091796875
23,-1245.1319580078125
24,-1743.18310546875
25,976.0869750976562
26,-1290.9844970703125
27,-1882.5870361328125
28,-2116.343505859375
29,-1517.66064453125
30,-2460.191650390625
31,-1519.31884765625
32,-2112.521484375
33,1128.4068603515625
34,-1268.3681640625
35,-1535.94189453125
36,-1195.415283203125
37,-1725.845703125
38,-1618.7330322265625
39,-1360.0108642578125
40,-1000.0
41,-2263.5380859375
42,-1463.494384765625
43,-1707.71337890625
44,-1772.8138427734375
45,-1306.778076171875
46,-1545.0999755859375
47,-1869.2763671875
48,-1598.2513427734375
