Episodes,Rewards
1,-1085.927734375
2,1199.9052734375
3,-961.0133666992188
4,1117.60107421875
5,-1060.2822265625
6,-835.72021484375
7,-1026.489501953125
8,1095.2791748046875
9,-1296.649169921875
10,1124.61376953125
11,-1108.5450439453125
12,1112.6751708984375
13,-1065.8494873046875
14,1136.4923095703125
15,-1169.294921875
16,1168.5001220703125
17,-1100.8624267578125
18,-987.4359130859375
19,1000.0
20,1247.5350341796875
21,-1047.057861328125
22,1078.273193359375
23,-1040.916748046875
24,1034.34375
25,-1022.9502563476562
26,-883.3209838867188
27,-1080.16796875
28,1193.2291259765625
29,-1035.4375
30,1036.8084716796875
31,-1041.5523681640625
32,1207.2532958984375
33,-1057.6864013671875
34,1164.3819580078125
35,-1069.9952392578125
36,1421.169921875
37,-1031.1177978515625
38,1188.3572998046875
39,-1074.3248291015625
40,1304.16943359375
41,-1051.7711181640625
42,1215.261962890625
43,-1042.344482421875
44,1169.463134765625
45,-1023.5247802734375
46,1174.5738525390625
47,-1086.1566162109375
48,1276.11328125
