Steps,Current Distances
243,1.850000023841858
244,1.8600000143051147
245,1.8799999952316284
246,1.909999966621399
247,1.9199999570846558
248,1.9299999475479126
249,1.9299999475479126
250,1.9199999570846558
251,1.9199999570846558
252,1.909999966621399
253,1.840000033378601
254,1.8300000429153442
255,1.7999999523162842
256,1.7599999904632568
257,1.7100000381469727
258,1.6799999475479126
259,1.649999976158142
260,1.6399999856948853
261,1.6299999952316284
262,1.6399999856948853
263,1.659999966621399
264,1.6799999475479126
265,1.690000057220459
266,1.690000057220459
267,1.690000057220459
268,1.690000057220459
269,1.690000057220459
270,1.7000000476837158
271,1.7000000476837158
272,1.7000000476837158
273,1.7000000476837158
274,1.7000000476837158
275,1.7100000381469727
276,1.7200000286102295
277,1.7200000286102295
278,1.7300000190734863
279,1.7300000190734863
280,1.7200000286102295
281,1.7000000476837158
282,1.7000000476837158
283,1.7000000476837158
284,1.7100000381469727
285,1.7300000190734863
286,1.7599999904632568
287,1.7999999523162842
288,1.8300000429153442
289,1.850000023841858
290,1.8600000143051147
291,1.8600000143051147
292,1.8600000143051147
293,1.8700000047683716
294,1.899999976158142
295,1.9199999570846558
296,1.8200000524520874
297,1.8300000429153442
298,1.850000023841858
299,1.8600000143051147
300,1.8700000047683716
301,1.8799999952316284
302,1.8799999952316284
303,1.8700000047683716
304,1.8600000143051147
305,1.8600000143051147
306,1.850000023841858
307,1.850000023841858
308,1.850000023841858
309,1.850000023841858
310,1.8700000047683716
311,1.9199999570846558
312,1.9600000381469727
313,2.0199999809265137
314,2.049999952316284
315,2.049999952316284
316,2.0399999618530273
317,2.0199999809265137
318,2.0
319,1.9900000095367432
320,1.9800000190734863
321,1.9700000286102295
322,1.9299999475479126
323,1.899999976158142
324,1.8600000143051147
325,1.809999942779541
326,1.7400000095367432
327,1.3300000429153442
328,1.3300000429153442
329,1.340000033378601
330,1.350000023841858
331,1.3700000047683716
332,1.399999976158142
333,1.440000057220459
334,1.4600000381469727
335,1.4800000190734863
336,1.4900000095367432
337,1.4800000190734863
338,1.4700000286102295
339,1.4700000286102295
340,1.4700000286102295
341,1.4600000381469727
342,1.4500000476837158
343,1.4600000381469727
344,1.4900000095367432
345,1.5099999904632568
346,1.5299999713897705
347,1.5399999618530273
348,1.5399999618530273
349,1.5399999618530273
350,1.5399999618530273
351,1.559999942779541
352,1.5800000429153442
353,1.5800000429153442
354,1.590000033378601
355,1.5800000429153442
356,1.5700000524520874
357,1.559999942779541
358,1.5399999618530273
359,1.5199999809265137
360,1.5099999904632568
361,1.5
362,1.4800000190734863
363,0.8600000143051147
364,0.8700000047683716
365,0.8899999856948853
366,0.9300000071525574
367,0.9599999785423279
368,0.9800000190734863
369,0.9900000095367432
370,0.9900000095367432
371,1.0099999904632568
372,1.0399999618530273
373,1.059999942779541
374,1.100000023841858
375,1.1399999856948853
376,1.1799999475479126
377,1.2400000095367432
378,1.7400000095367432
379,1.7400000095367432
380,1.7300000190734863
381,1.7300000190734863
382,1.7400000095367432
383,1.7599999904632568
384,1.7899999618530273
385,1.8200000524520874
386,1.850000023841858
387,1.8700000047683716
388,1.2699999809265137
389,1.25
390,1.2100000381469727
391,1.1799999475479126
392,1.149999976158142
393,1.1200000047683716
394,1.0800000429153442
395,1.0299999713897705
396,0.9800000190734863
397,0.9599999785423279
398,0.9399999976158142
399,0.9300000071525574
400,0.9200000166893005
401,0.8799999952316284
402,0.8500000238418579
403,0.8500000238418579
404,0.8500000238418579
405,0.8299999833106995
406,0.8199999928474426
407,0.800000011920929
408,0.7799999713897705
409,0.7599999904632568
410,0.75
411,0.75
412,0.7599999904632568
413,0.7599999904632568
414,0.7599999904632568
415,0.7799999713897705
416,0.800000011920929
417,0.8199999928474426
418,0.8600000143051147
419,0.8999999761581421
420,0.9399999976158142
421,0.9700000286102295
422,0.9800000190734863
423,0.9700000286102295
424,0.9599999785423279
425,0.9399999976158142
426,0.9200000166893005
427,0.9200000166893005
428,0.9200000166893005
429,0.9200000166893005
430,0.9100000262260437
431,0.8999999761581421
432,0.8700000047683716
433,0.8199999928474426
434,0.7599999904632568
435,0.699999988079071
436,0.6399999856948853
437,0.5699999928474426
438,0.5299999713897705
439,0.5
440,0.49000000953674316
441,0.47999998927116394
442,0.49000000953674316
443,0.5
444,0.5
445,0.5
446,0.5
447,0.49000000953674316
448,0.49000000953674316
449,0.49000000953674316
450,0.4699999988079071
451,0.4399999976158142
452,0.4099999964237213
453,0.4099999964237213
454,0.41999998688697815
455,0.4399999976158142
456,0.47999998927116394
457,0.5199999809265137
458,0.5400000214576721
459,0.5600000023841858
460,0.5799999833106995
461,0.5899999737739563
462,0.6000000238418579
463,0.6100000143051147
464,0.6200000047683716
465,0.6299999952316284
466,0.6299999952316284
467,0.6299999952316284
468,0.6399999856948853
469,0.6399999856948853
470,1.1100000143051147
471,1.090000033378601
472,1.0700000524520874
473,1.0199999809265137
474,0.9800000190734863
475,0.949999988079071
476,0.9200000166893005
477,0.9100000262260437
478,0.8899999856948853
479,0.8799999952316284
480,0.8700000047683716
481,0.8700000047683716
482,0.8500000238418579
483,0.8199999928474426
484,0.7900000214576721
485,0.7599999904632568
486,1.909999966621399
487,1.899999976158142
488,1.8600000143051147
489,1.7999999523162842
490,1.7300000190734863
491,1.659999966621399
492,1.6100000143051147
493,1.600000023841858
494,1.5800000429153442
495,1.5499999523162842
496,1.5199999809265137
497,1.5099999904632568
498,1.5
499,1.4900000095367432
500,1.4700000286102295
501,1.440000057220459
502,1.440000057220459
503,1.4700000286102295
504,1.4900000095367432
505,1.5199999809265137
506,1.5499999523162842
507,1.6100000143051147
508,1.659999966621399
509,1.7000000476837158
510,1.7400000095367432
511,1.7599999904632568
512,1.7699999809265137
513,1.7699999809265137
514,1.7699999809265137
515,1.7799999713897705
516,1.7999999523162842
517,1.840000033378601
518,1.8700000047683716
519,1.899999976158142
520,1.9199999570846558
521,1.9600000381469727
522,2.0
523,2.049999952316284
524,2.0899999141693115
525,2.119999885559082
526,2.140000104904175
527,2.1600000858306885
528,2.180000066757202
529,2.2200000286102295
530,2.25
531,2.2699999809265137
532,2.2799999713897705
533,2.2899999618530273
534,2.2699999809265137
535,2.25
536,2.2200000286102295
537,2.200000047683716
538,2.180000066757202
539,2.1600000858306885
540,2.1600000858306885
541,2.1500000953674316
542,2.140000104904175
543,2.119999885559082
544,2.0899999141693115
545,2.0399999618530273
546,1.9900000095367432
547,1.9500000476837158
548,1.9299999475479126
549,1.9299999475479126
550,1.9299999475479126
551,1.9500000476837158
552,1.190000057220459
553,1.190000057220459
554,1.2000000476837158
555,1.2200000286102295
556,1.2400000095367432
557,1.2799999713897705
558,1.309999942779541
559,1.340000033378601
560,1.3899999856948853
561,1.4500000476837158
562,1.5099999904632568
563,1.5499999523162842
564,1.600000023841858
565,1.649999976158142
566,1.7000000476837158
567,1.7300000190734863
568,1.7699999809265137
569,1.7999999523162842
570,1.8300000429153442
571,1.8600000143051147
572,1.8899999856948853
573,1.909999966621399
574,1.9299999475479126
575,1.9299999475479126
576,1.9199999570846558
577,1.8899999856948853
578,1.8600000143051147
579,1.809999942779541
580,1.7699999809265137
581,1.7400000095367432
582,1.7400000095367432
583,1.75
584,1.7599999904632568
585,1.7899999618530273
586,1.809999942779541
587,1.809999942779541
588,1.809999942779541
589,1.8300000429153442
590,1.8700000047683716
591,1.9199999570846558
592,1.9600000381469727
593,1.9900000095367432
594,2.0199999809265137
595,2.0399999618530273
596,2.049999952316284
597,2.0799999237060547
598,2.109999895095825
599,2.130000114440918
600,2.1600000858306885
601,2.2100000381469727
602,1.5
603,1.5099999904632568
604,1.5199999809265137
605,1.5399999618530273
606,1.559999942779541
607,1.590000033378601
608,1.6200000047683716
609,1.659999966621399
610,1.6699999570846558
611,1.6799999475479126
612,1.690000057220459
613,1.7200000286102295
614,1.75
615,1.7699999809265137
616,1.7799999713897705
617,1.809999942779541
618,1.8300000429153442
619,1.850000023841858
620,1.8799999952316284
621,1.8899999856948853
622,1.8899999856948853
623,1.8899999856948853
624,1.8899999856948853
625,1.8899999856948853
626,1.8899999856948853
627,1.8899999856948853
628,1.8899999856948853
629,1.8899999856948853
630,1.899999976158142
631,1.909999966621399
632,1.909999966621399
633,1.909999966621399
634,1.409999966621399
635,1.409999966621399
636,1.409999966621399
637,1.409999966621399
638,1.409999966621399
639,1.4199999570846558
640,1.4500000476837158
641,1.5
642,1.559999942779541
643,1.6200000047683716
644,1.659999966621399
645,1.690000057220459
646,1.7000000476837158
647,1.690000057220459
648,1.6799999475479126
649,1.690000057220459
650,1.7100000381469727
651,1.75
652,1.7799999713897705
653,1.8200000524520874
654,1.840000033378601
655,1.840000033378601
656,1.8600000143051147
657,1.8700000047683716
658,1.899999976158142
659,1.9199999570846558
660,1.9199999570846558
661,1.940000057220459
662,1.9600000381469727
663,1.9900000095367432
664,2.0
665,2.009999990463257
666,2.009999990463257
667,1.9900000095367432
668,1.9600000381469727
669,1.9199999570846558
670,1.8799999952316284
671,1.8600000143051147
672,1.850000023841858
673,1.8200000524520874
674,1.7799999713897705
675,1.7400000095367432
676,1.7000000476837158
677,1.6799999475479126
678,1.6699999570846558
679,1.6699999570846558
680,1.6699999570846558
681,1.6699999570846558
682,1.6699999570846558
683,1.6799999475479126
684,1.7000000476837158
685,1.7200000286102295
686,1.7599999904632568
687,1.7999999523162842
688,1.8300000429153442
689,1.850000023841858
690,1.8799999952316284
691,1.9199999570846558
692,1.9800000190734863
693,2.0399999618530273
694,2.059999942779541
695,2.069999933242798
696,2.0799999237060547
697,2.0999999046325684
698,2.119999885559082
699,2.1500000953674316
700,2.1700000762939453
701,2.190000057220459
702,2.200000047683716
703,2.200000047683716
704,2.190000057220459
705,2.190000057220459
706,2.200000047683716
707,2.240000009536743
708,2.2899999618530273
709,2.3299999237060547
710,1.2200000286102295
711,1.2300000190734863
712,1.2400000095367432
713,1.2400000095367432
714,1.2400000095367432
715,1.2400000095367432
716,1.2599999904632568
717,1.2799999713897705
718,1.2899999618530273
719,1.2899999618530273
720,1.2899999618530273
721,1.309999942779541
722,1.309999942779541
723,1.309999942779541
724,1.2999999523162842
725,1.2899999618530273
726,1.2899999618530273
727,1.2899999618530273
728,1.2799999713897705
729,1.2799999713897705
730,1.2799999713897705
731,1.2699999809265137
732,1.2699999809265137
733,1.2799999713897705
734,1.2899999618530273
735,1.3200000524520874
736,1.350000023841858
737,1.3799999952316284
738,1.3899999856948853
739,1.3899999856948853
740,1.399999976158142
741,1.4199999570846558
742,1.4299999475479126
743,1.440000057220459
744,1.4500000476837158
745,1.4800000190734863
746,1.5
747,1.5199999809265137
748,1.5399999618530273
749,1.5499999523162842
750,1.5399999618530273
751,1.5399999618530273
752,1.5299999713897705
753,1.5299999713897705
754,1.5199999809265137
755,1.5199999809265137
756,1.5199999809265137
757,1.5199999809265137
758,1.5
759,1.5
760,1.5
761,1.4900000095367432
762,1.4800000190734863
763,1.4500000476837158
764,1.4199999570846558
765,1.3799999952316284
766,1.3300000429153442
767,1.309999942779541
768,1.2899999618530273
769,1.2599999904632568
770,1.2100000381469727
771,1.159999966621399
772,1.1100000143051147
773,1.0499999523162842
774,1.0
775,0.9700000286102295
776,0.9300000071525574
777,0.8899999856948853
778,0.8399999737739563
779,0.7799999713897705
780,0.7200000286102295
781,0.6700000166893005
782,1.9600000381469727
783,1.9600000381469727
784,1.9600000381469727
785,1.9500000476837158
786,1.9299999475479126
787,1.909999966621399
788,1.899999976158142
789,1.8899999856948853
790,1.8799999952316284
791,1.8799999952316284
792,1.8799999952316284
793,1.8899999856948853
794,1.899999976158142
795,1.899999976158142
796,1.899999976158142
797,1.899999976158142
798,1.8700000047683716
799,1.8300000429153442
800,1.7899999618530273
801,1.7699999809265137
802,1.75
803,1.75
804,1.7400000095367432
805,1.7300000190734863
806,1.7100000381469727
807,1.690000057220459
808,1.659999966621399
809,1.6200000047683716
810,0.11999999731779099
811,2.049999952316284
812,2.049999952316284
813,2.049999952316284
814,2.0399999618530273
815,2.0299999713897705
816,2.0199999809265137
817,2.0
818,1.9900000095367432
819,1.9900000095367432
820,2.009999990463257
821,2.009999990463257
822,2.0199999809265137
823,2.0199999809265137
824,2.0299999713897705
825,2.049999952316284
826,2.0899999141693115
827,2.140000104904175
828,2.190000057220459
829,2.25
830,2.309999942779541
831,2.3299999237060547
832,2.3399999141693115
833,2.3399999141693115
834,2.3299999237060547
835,2.299999952316284
836,2.259999990463257
837,2.2100000381469727
838,2.1600000858306885
839,2.119999885559082
840,2.0899999141693115
841,2.0799999237060547
842,2.069999933242798
843,2.0899999141693115
844,2.0999999046325684
845,2.109999895095825
846,2.109999895095825
847,2.109999895095825
848,2.0999999046325684
849,2.0899999141693115
850,2.069999933242798
851,2.0299999713897705
852,2.0
853,1.9600000381469727
854,1.909999966621399
855,1.8600000143051147
856,1.7899999618530273
857,1.7200000286102295
858,1.6699999570846558
859,1.6299999952316284
860,1.6100000143051147
861,1.5800000429153442
862,1.5499999523162842
863,1.5299999713897705
864,1.5099999904632568
865,1.4900000095367432
866,1.4800000190734863
867,1.4700000286102295
868,1.4700000286102295
869,1.4700000286102295
870,1.4700000286102295
871,1.4700000286102295
872,1.4800000190734863
873,1.4800000190734863
874,1.4800000190734863
875,1.4700000286102295
876,1.4800000190734863
877,1.5199999809265137
878,1.5700000524520874
879,1.6200000047683716
880,1.6699999570846558
881,0.9200000166893005
882,0.9100000262260437
883,0.8999999761581421
884,0.8700000047683716
885,0.8199999928474426
886,0.7900000214576721
887,0.7699999809265137
888,0.75
889,0.7300000190734863
890,0.6899999976158142
891,0.6499999761581421
892,0.5899999737739563
893,0.5299999713897705
894,0.49000000953674316
895,0.46000000834465027
896,0.4300000071525574
897,0.4099999964237213
898,0.3799999952316284
899,0.3400000035762787
900,0.28999999165534973
901,0.23000000417232513
902,0.1599999964237213
903,1.7200000286102295
904,1.7300000190734863
905,1.7300000190734863
906,1.7300000190734863
907,1.75
908,1.7699999809265137
909,1.809999942779541
910,1.8600000143051147
911,1.8899999856948853
912,1.909999966621399
913,1.909999966621399
914,1.9199999570846558
915,1.9199999570846558
916,1.940000057220459
917,1.9600000381469727
918,1.9700000286102295
919,1.9900000095367432
920,2.0199999809265137
921,2.069999933242798
922,2.109999895095825
923,2.140000104904175
924,2.1700000762939453
925,2.180000066757202
926,2.180000066757202
927,2.180000066757202
928,2.1700000762939453
929,2.1600000858306885
930,2.140000104904175
931,2.119999885559082
932,2.0999999046325684
933,2.0899999141693115
934,2.059999942779541
935,2.0
936,1.940000057220459
937,1.8700000047683716
938,1.8200000524520874
939,1.7999999523162842
940,1.7599999904632568
941,1.7200000286102295
942,1.690000057220459
943,1.6399999856948853
944,1.590000033378601
945,1.5199999809265137
946,1.4600000381469727
947,1.409999966621399
948,1.3700000047683716
949,1.3300000429153442
950,1.2699999809265137
951,1.2100000381469727
952,1.159999966621399
953,1.1399999856948853
954,1.100000023841858
955,1.0499999523162842
956,1.0
957,0.5899999737739563
958,0.6000000238418579
959,0.6299999952316284
960,0.6499999761581421
961,0.6499999761581421
962,0.6499999761581421
963,0.6499999761581421
964,0.6600000262260437
965,0.6600000262260437
966,0.6700000166893005
967,0.6899999976158142
968,0.7099999785423279
969,0.7300000190734863
970,0.7599999904632568
971,0.800000011920929
972,0.8600000143051147
973,0.9300000071525574
974,0.9900000095367432
975,1.0399999618530273
976,1.0800000429153442
977,1.100000023841858
978,1.100000023841858
979,1.1100000143051147
980,1.1200000047683716
981,1.149999976158142
982,1.159999966621399
983,1.1699999570846558
984,1.1799999475479126
985,1.2200000286102295
986,1.2699999809265137
987,1.3300000429153442
988,1.399999976158142
989,1.4500000476837158
990,1.5099999904632568
991,1.590000033378601
992,1.6699999570846558
993,1.7300000190734863
994,1.7799999713897705
995,1.840000033378601
996,1.8799999952316284
997,1.190000057220459
998,1.2000000476837158
999,1.2200000286102295
1000,1.2300000190734863
1001,1.2799999713897705
1002,1.309999942779541
1003,1.3300000429153442
1004,1.3300000429153442
1005,1.340000033378601
1006,1.3700000047683716
1007,1.3899999856948853
1008,1.4199999570846558
1009,1.440000057220459
1010,1.4600000381469727
1011,1.4700000286102295
1012,1.4900000095367432
1013,1.5099999904632568
1014,1.5499999523162842
1015,1.590000033378601
1016,1.6100000143051147
1017,1.6200000047683716
1018,1.6399999856948853
1019,1.6399999856948853
1020,1.6299999952316284
1021,1.6100000143051147
1022,1.5800000429153442
1023,1.559999942779541
1024,1.5299999713897705
1025,1.5099999904632568
1026,1.4900000095367432
1027,1.5
1028,1.5099999904632568
1029,1.5099999904632568
1030,1.5199999809265137
1031,1.5299999713897705
1032,1.5299999713897705
1033,1.5499999523162842
1034,1.559999942779541
1035,1.5700000524520874
1036,1.5800000429153442
1037,1.590000033378601
1038,1.600000023841858
1039,1.6100000143051147
1040,1.590000033378601
1041,1.559999942779541
1042,1.5199999809265137
1043,1.4900000095367432
1044,1.4500000476837158
1045,1.409999966621399
1046,1.3600000143051147
1047,1.2999999523162842
1048,1.2699999809265137
1049,1.25
1050,1.2300000190734863
1051,1.2100000381469727
1052,1.190000057220459
1053,1.1799999475479126
1054,1.1799999475479126
1055,1.159999966621399
1056,1.1399999856948853
1057,1.1399999856948853
1058,1.149999976158142
1059,1.1399999856948853
1060,1.1200000047683716
1061,1.090000033378601
1062,1.0299999713897705
1063,0.9599999785423279
1064,0.8799999952316284
1065,0.800000011920929
1066,0.7300000190734863
1067,0.6700000166893005
1068,0.6399999856948853
1069,0.6299999952316284
1070,0.6200000047683716
1071,0.5899999737739563
1072,0.5600000023841858
1073,0.5400000214576721
1074,0.5199999809265137
1075,0.5199999809265137
1076,0.5299999713897705
1077,0.5699999928474426
1078,0.6000000238418579
1079,0.6200000047683716
1080,1.5499999523162842
1081,1.5299999713897705
1082,1.5
1083,1.4500000476837158
1084,1.409999966621399
1085,1.3700000047683716
1086,1.340000033378601
1087,1.309999942779541
1088,1.309999942779541
1089,1.2999999523162842
1090,1.2899999618530273
1091,1.2999999523162842
1092,1.309999942779541
1093,1.309999942779541
1094,1.309999942779541
1095,1.309999942779541
1096,1.309999942779541
1097,1.2999999523162842
1098,1.2899999618530273
1099,1.2999999523162842
1100,1.3200000524520874
1101,1.350000023841858
1102,1.3799999952316284
1103,1.4199999570846558
1104,1.4600000381469727
1105,1.5
1106,1.5299999713897705
1107,1.559999942779541
1108,1.590000033378601
1109,1.6200000047683716
1110,1.649999976158142
1111,1.6699999570846558
1112,1.690000057220459
1113,1.7000000476837158
1114,1.7100000381469727
1115,1.7200000286102295
1116,1.7200000286102295
1117,1.7200000286102295
1118,1.7200000286102295
1119,1.7400000095367432
1120,1.7599999904632568
1121,1.7799999713897705
1122,1.7999999523162842
1123,1.8200000524520874
1124,1.8300000429153442
1125,1.8600000143051147
1126,1.8799999952316284
1127,1.899999976158142
1128,1.6100000143051147
1129,1.600000023841858
1130,1.559999942779541
1131,1.5099999904632568
1132,1.4700000286102295
1133,1.440000057220459
1134,1.4199999570846558
1135,1.409999966621399
1136,1.3899999856948853
1137,1.3700000047683716
1138,1.340000033378601
1139,1.2899999618530273
1140,1.25
1141,1.2100000381469727
1142,1.149999976158142
1143,1.0800000429153442
1144,1.0299999713897705
1145,0.9700000286102295
1146,0.9300000071525574
1147,0.9100000262260437
1148,0.8899999856948853
1149,0.8600000143051147
1150,0.8500000238418579
1151,0.8299999833106995
1152,0.8199999928474426
1153,0.800000011920929
1154,0.7799999713897705
1155,0.75
1156,0.7400000095367432
1157,0.75
1158,0.7799999713897705
1159,0.8100000023841858
1160,0.8399999737739563
1161,0.8600000143051147
1162,0.8600000143051147
1163,0.8600000143051147
1164,0.8799999952316284
1165,0.9100000262260437
1166,0.949999988079071
1167,0.9900000095367432
1168,1.0299999713897705
1169,1.0800000429153442
1170,1.1200000047683716
1171,1.1699999570846558
1172,1.2200000286102295
1173,1.2699999809265137
1174,1.3300000429153442
1175,1.399999976158142
1176,1.4500000476837158
1177,1.4700000286102295
1178,1.4900000095367432
1179,1.5199999809265137
1180,1.559999942779541
1181,2.25
1182,2.25
1183,2.259999990463257
1184,2.2899999618530273
1185,2.319999933242798
1186,2.3399999141693115
1187,2.359999895095825
1188,2.380000114440918
1189,2.390000104904175
1190,2.390000104904175
1191,2.390000104904175
1192,2.369999885559082
1193,2.359999895095825
1194,2.3399999141693115
1195,2.3399999141693115
1196,2.3399999141693115
1197,2.3399999141693115
1198,2.319999933242798
1199,2.299999952316284
1200,2.2699999809265137
1201,2.240000009536743
1202,2.2100000381469727
1203,1.0499999523162842
1204,1.0499999523162842
1205,1.0499999523162842
1206,1.059999942779541
1207,1.0800000429153442
1208,1.0800000429153442
1209,1.0800000429153442
1210,1.0700000524520874
1211,1.059999942779541
1212,1.0499999523162842
1213,1.0299999713897705
1214,1.0099999904632568
1215,1.0099999904632568
1216,1.0299999713897705
1217,1.059999942779541
1218,1.100000023841858
1219,1.1399999856948853
1220,1.1799999475479126
1221,1.2200000286102295
1222,1.2400000095367432
1223,1.2400000095367432
1224,1.25
1225,1.2699999809265137
1226,1.2999999523162842
1227,1.309999942779541
1228,1.3200000524520874
1229,1.340000033378601
1230,1.3700000047683716
1231,1.409999966621399
1232,1.4500000476837158
1233,1.4900000095367432
1234,1.5299999713897705
1235,1.5399999618530273
1236,1.559999942779541
1237,1.5700000524520874
1238,1.6399999856948853
1239,1.6399999856948853
1240,1.659999966621399
1241,1.6699999570846558
1242,1.690000057220459
1243,1.7000000476837158
1244,1.7000000476837158
1245,1.690000057220459
1246,1.6699999570846558
1247,1.6299999952316284
1248,1.5700000524520874
1249,1.5
1250,1.4199999570846558
1251,1.3600000143051147
1252,1.3300000429153442
1253,1.3200000524520874
1254,1.309999942779541
1255,1.2899999618530273
1256,1.2699999809265137
1257,1.2599999904632568
1258,1.2400000095367432
1259,1.2000000476837158
1260,1.1699999570846558
1261,1.1299999952316284
1262,1.1100000143051147
1263,1.0800000429153442
1264,1.0499999523162842
1265,1.0199999809265137
1266,1.0
1267,0.9800000190734863
1268,0.9399999976158142
1269,0.8799999952316284
1270,0.9900000095367432
1271,0.9900000095367432
1272,1.0
1273,1.0199999809265137
1274,1.0199999809265137
1275,1.0299999713897705
1276,1.0399999618530273
1277,1.059999942779541
1278,1.1100000143051147
1279,1.1399999856948853
1280,1.159999966621399
1281,1.190000057220459
1282,1.2000000476837158
1283,1.2200000286102295
1284,1.2300000190734863
1285,1.25
1286,1.2799999713897705
1287,1.2999999523162842
1288,1.309999942779541
1289,1.309999942779541
1290,1.2899999618530273
1291,1.2699999809265137
1292,1.2599999904632568
1293,1.2300000190734863
1294,1.190000057220459
1295,1.1399999856948853
