Steps,Goal X Coordinates
502,-1.8644686937332153
503,-1.8644686937332153
504,-1.8644686937332153
505,-1.8644686937332153
506,-1.8644686937332153
507,-1.8644686937332153
508,-1.8644686937332153
509,-1.8644686937332153
510,-1.8644686937332153
511,-1.8644686937332153
512,-1.8644686937332153
513,-1.8644686937332153
514,-1.8644686937332153
515,-1.8644686937332153
516,-1.8644686937332153
517,-1.8644686937332153
518,-1.8644686937332153
519,-1.8644686937332153
520,-1.8644686937332153
521,-1.8644686937332153
522,-1.8644686937332153
523,-1.8644686937332153
524,-1.8644686937332153
525,-1.8644686937332153
526,-1.8644686937332153
527,-1.8644686937332153
528,-1.8644686937332153
529,-1.8644686937332153
530,-1.8644686937332153
531,-1.8644686937332153
532,-1.8644686937332153
533,-1.8644686937332153
534,-1.8644686937332153
535,-1.8644686937332153
536,-1.8644686937332153
537,-1.8644686937332153
538,-1.8644686937332153
539,-1.8644686937332153
540,-1.8644686937332153
541,-1.8644686937332153
542,-1.8644686937332153
543,-1.8644686937332153
544,-1.8644686937332153
545,-1.8644686937332153
546,-1.8644686937332153
547,-1.8644686937332153
548,-1.8644686937332153
549,-1.8644686937332153
550,-1.8644686937332153
551,-1.8644686937332153
552,-0.940001368522644
553,-0.940001368522644
554,-0.940001368522644
555,-0.940001368522644
556,-0.940001368522644
557,-0.940001368522644
558,-0.940001368522644
559,-0.940001368522644
560,-0.940001368522644
561,-0.940001368522644
562,-0.940001368522644
563,-0.940001368522644
564,-0.940001368522644
565,-0.940001368522644
566,-0.940001368522644
567,-0.940001368522644
568,-0.940001368522644
569,-0.940001368522644
570,-0.940001368522644
571,-0.940001368522644
572,-0.940001368522644
573,-0.940001368522644
574,-0.940001368522644
575,-0.940001368522644
576,-0.940001368522644
577,-0.940001368522644
578,-0.940001368522644
579,-0.940001368522644
580,-0.940001368522644
581,-0.940001368522644
582,-0.940001368522644
583,-0.940001368522644
584,-0.940001368522644
585,-0.940001368522644
586,-0.940001368522644
587,-0.940001368522644
588,-0.940001368522644
589,-0.940001368522644
590,-0.940001368522644
591,-0.940001368522644
592,-0.940001368522644
593,-0.940001368522644
594,-0.940001368522644
595,-0.940001368522644
596,-0.940001368522644
597,-0.940001368522644
598,-0.940001368522644
599,-0.940001368522644
600,-0.940001368522644
601,-0.940001368522644
602,1.169712781906128
603,1.169712781906128
604,1.169712781906128
605,1.169712781906128
606,1.169712781906128
607,1.169712781906128
608,1.169712781906128
609,1.169712781906128
610,1.169712781906128
611,1.169712781906128
612,1.169712781906128
613,1.169712781906128
614,1.169712781906128
615,1.169712781906128
616,1.169712781906128
617,1.169712781906128
618,1.169712781906128
619,1.169712781906128
620,1.169712781906128
621,1.169712781906128
622,1.169712781906128
623,1.169712781906128
624,1.169712781906128
625,1.169712781906128
626,1.169712781906128
627,1.169712781906128
628,1.169712781906128
629,1.169712781906128
630,1.169712781906128
631,1.169712781906128
632,1.169712781906128
633,1.169712781906128
634,-0.8434262871742249
635,-0.8434262871742249
636,-0.8434262871742249
637,-0.8434262871742249
638,-0.8434262871742249
639,-0.8434262871742249
640,-0.8434262871742249
641,-0.8434262871742249
642,-0.8434262871742249
643,-0.8434262871742249
644,-0.8434262871742249
645,-0.8434262871742249
646,-0.8434262871742249
647,-0.8434262871742249
648,-0.8434262871742249
649,-0.8434262871742249
650,-0.8434262871742249
651,-0.8434262871742249
652,-0.8434262871742249
653,-0.8434262871742249
654,-0.8434262871742249
655,-0.8434262871742249
656,-0.8434262871742249
657,-0.8434262871742249
658,-0.8434262871742249
659,-0.8434262871742249
660,-0.8434262871742249
661,-0.8434262871742249
662,-0.8434262871742249
663,-0.8434262871742249
664,-0.8434262871742249
665,-0.8434262871742249
666,-0.8434262871742249
667,-0.8434262871742249
668,-0.8434262871742249
669,-0.8434262871742249
670,-0.8434262871742249
671,-0.8434262871742249
672,-0.8434262871742249
673,-0.8434262871742249
674,-0.8434262871742249
675,-0.8434262871742249
676,-0.8434262871742249
677,-0.8434262871742249
678,-0.8434262871742249
679,-0.8434262871742249
680,-0.8434262871742249
681,-0.8434262871742249
682,-0.8434262871742249
683,-0.8434262871742249
684,-0.8434262871742249
685,-0.8434262871742249
686,-0.8434262871742249
687,-0.8434262871742249
688,-0.8434262871742249
689,-0.8434262871742249
690,-0.8434262871742249
691,-0.8434262871742249
692,-0.8434262871742249
693,-0.8434262871742249
694,-0.8434262871742249
695,-0.8434262871742249
696,-0.8434262871742249
697,-0.8434262871742249
698,-0.8434262871742249
699,-0.8434262871742249
700,-0.8434262871742249
701,-0.8434262871742249
702,-0.8434262871742249
703,-0.8434262871742249
704,-0.8434262871742249
705,-0.8434262871742249
706,-0.8434262871742249
707,-0.8434262871742249
708,-0.8434262871742249
709,-0.8434262871742249
710,0.47258248925209045
711,0.47258248925209045
712,0.47258248925209045
713,0.47258248925209045
714,0.47258248925209045
715,0.47258248925209045
716,0.47258248925209045
717,0.47258248925209045
718,0.47258248925209045
719,0.47258248925209045
720,0.47258248925209045
721,0.47258248925209045
722,0.47258248925209045
723,0.47258248925209045
724,0.47258248925209045
725,0.47258248925209045
726,0.47258248925209045
727,0.47258248925209045
728,0.47258248925209045
729,0.47258248925209045
730,0.47258248925209045
731,0.47258248925209045
732,0.47258248925209045
733,0.47258248925209045
734,0.47258248925209045
735,0.47258248925209045
736,0.47258248925209045
737,0.47258248925209045
738,0.47258248925209045
739,0.47258248925209045
740,0.47258248925209045
741,0.47258248925209045
742,0.47258248925209045
743,0.47258248925209045
744,0.47258248925209045
745,0.47258248925209045
746,0.47258248925209045
747,0.47258248925209045
748,0.47258248925209045
749,0.47258248925209045
750,0.47258248925209045
751,0.47258248925209045
752,0.47258248925209045
753,0.47258248925209045
754,0.47258248925209045
755,0.47258248925209045
756,0.47258248925209045
757,0.47258248925209045
758,0.47258248925209045
759,0.47258248925209045
760,0.47258248925209045
761,0.47258248925209045
762,0.47258248925209045
763,0.47258248925209045
764,0.47258248925209045
765,0.47258248925209045
766,0.47258248925209045
767,0.47258248925209045
768,0.47258248925209045
769,0.47258248925209045
770,0.47258248925209045
771,0.47258248925209045
772,0.47258248925209045
773,0.47258248925209045
774,0.47258248925209045
775,0.47258248925209045
776,0.47258248925209045
777,0.47258248925209045
778,0.47258248925209045
779,0.47258248925209045
780,0.47258248925209045
781,0.47258248925209045
782,-1.9403928518295288
783,-1.9403928518295288
784,-1.9403928518295288
785,-1.9403928518295288
786,-1.9403928518295288
787,-1.9403928518295288
788,-1.9403928518295288
789,-1.9403928518295288
790,-1.9403928518295288
791,-1.9403928518295288
792,-1.9403928518295288
793,-1.9403928518295288
794,-1.9403928518295288
795,-1.9403928518295288
796,-1.9403928518295288
797,-1.9403928518295288
798,-1.9403928518295288
799,-1.9403928518295288
800,-1.9403928518295288
801,-1.9403928518295288
802,-1.9403928518295288
803,-1.9403928518295288
804,-1.9403928518295288
805,-1.9403928518295288
806,-1.9403928518295288
807,-1.9403928518295288
808,-1.9403928518295288
809,-1.9403928518295288
810,0.04847903177142143
811,-2.0360898971557617
812,-2.0360898971557617
813,-2.0360898971557617
814,-2.0360898971557617
815,-2.0360898971557617
816,-2.0360898971557617
817,-2.0360898971557617
818,-2.0360898971557617
819,-2.0360898971557617
820,-2.0360898971557617
821,-2.0360898971557617
822,-2.0360898971557617
823,-2.0360898971557617
824,-2.0360898971557617
825,-2.0360898971557617
826,-2.0360898971557617
827,-2.0360898971557617
828,-2.0360898971557617
829,-2.0360898971557617
830,-2.0360898971557617
831,-2.0360898971557617
832,-2.0360898971557617
833,-2.0360898971557617
834,-2.0360898971557617
835,-2.0360898971557617
836,-2.0360898971557617
837,-2.0360898971557617
838,-2.0360898971557617
839,-2.0360898971557617
840,-2.0360898971557617
841,-2.0360898971557617
842,-2.0360898971557617
843,-2.0360898971557617
844,-2.0360898971557617
845,-2.0360898971557617
846,-2.0360898971557617
847,-2.0360898971557617
848,-2.0360898971557617
849,-2.0360898971557617
850,-2.0360898971557617
851,-2.0360898971557617
852,-2.0360898971557617
853,-2.0360898971557617
854,-2.0360898971557617
855,-2.0360898971557617
856,-2.0360898971557617
857,-2.0360898971557617
858,-2.0360898971557617
859,-2.0360898971557617
860,-2.0360898971557617
861,-2.0360898971557617
862,-2.0360898971557617
863,-2.0360898971557617
864,-2.0360898971557617
865,-2.0360898971557617
866,-2.0360898971557617
867,-2.0360898971557617
868,-2.0360898971557617
869,-2.0360898971557617
870,-2.0360898971557617
871,-2.0360898971557617
872,-2.0360898971557617
873,-2.0360898971557617
874,-2.0360898971557617
875,-2.0360898971557617
876,-2.0360898971557617
877,-2.0360898971557617
878,-2.0360898971557617
879,-2.0360898971557617
880,-2.0360898971557617
881,-0.8330960869789124
882,-0.8330960869789124
883,-0.8330960869789124
884,-0.8330960869789124
885,-0.8330960869789124
886,-0.8330960869789124
887,-0.8330960869789124
888,-0.8330960869789124
889,-0.8330960869789124
890,-0.8330960869789124
891,-0.8330960869789124
892,-0.8330960869789124
893,-0.8330960869789124
894,-0.8330960869789124
895,-0.8330960869789124
896,-0.8330960869789124
897,-0.8330960869789124
898,-0.8330960869789124
899,-0.8330960869789124
900,-0.8330960869789124
901,-0.8330960869789124
902,-0.8330960869789124
903,-1.5734530687332153
904,-1.5734530687332153
905,-1.5734530687332153
906,-1.5734530687332153
907,-1.5734530687332153
908,-1.5734530687332153
909,-1.5734530687332153
910,-1.5734530687332153
911,-1.5734530687332153
912,-1.5734530687332153
913,-1.5734530687332153
914,-1.5734530687332153
915,-1.5734530687332153
916,-1.5734530687332153
917,-1.5734530687332153
918,-1.5734530687332153
919,-1.5734530687332153
920,-1.5734530687332153
921,-1.5734530687332153
922,-1.5734530687332153
923,-1.5734530687332153
924,-1.5734530687332153
925,-1.5734530687332153
926,-1.5734530687332153
927,-1.5734530687332153
928,-1.5734530687332153
929,-1.5734530687332153
930,-1.5734530687332153
931,-1.5734530687332153
932,-1.5734530687332153
933,-1.5734530687332153
934,-1.5734530687332153
935,-1.5734530687332153
936,-1.5734530687332153
937,-1.5734530687332153
938,-1.5734530687332153
939,-1.5734530687332153
940,-1.5734530687332153
941,-1.5734530687332153
942,-1.5734530687332153
943,-1.5734530687332153
944,-1.5734530687332153
945,-1.5734530687332153
946,-1.5734530687332153
947,-1.5734530687332153
948,-1.5734530687332153
949,-1.5734530687332153
950,-1.5734530687332153
951,-1.5734530687332153
952,-1.5734530687332153
953,-1.5734530687332153
954,-1.5734530687332153
955,-1.5734530687332153
956,-1.5734530687332153
957,0.5788843631744385
958,0.5788843631744385
959,0.5788843631744385
960,0.5788843631744385
961,0.5788843631744385
962,0.5788843631744385
963,0.5788843631744385
964,0.5788843631744385
965,0.5788843631744385
966,0.5788843631744385
967,0.5788843631744385
968,0.5788843631744385
969,0.5788843631744385
970,0.5788843631744385
971,0.5788843631744385
972,0.5788843631744385
973,0.5788843631744385
974,0.5788843631744385
975,0.5788843631744385
976,0.5788843631744385
977,0.5788843631744385
978,0.5788843631744385
979,0.5788843631744385
980,0.5788843631744385
981,0.5788843631744385
982,0.5788843631744385
983,0.5788843631744385
984,0.5788843631744385
985,0.5788843631744385
986,0.5788843631744385
987,0.5788843631744385
988,0.5788843631744385
989,0.5788843631744385
990,0.5788843631744385
991,0.5788843631744385
992,0.5788843631744385
993,0.5788843631744385
994,0.5788843631744385
995,0.5788843631744385
996,0.5788843631744385
997,-0.8411988019943237
998,-0.8411988019943237
999,-0.8411988019943237
1000,-0.8411988019943237
1001,-0.8411988019943237
1002,-0.8411988019943237
1003,-0.8411988019943237
1004,-0.8411988019943237
1005,-0.8411988019943237
1006,-0.8411988019943237
1007,-0.8411988019943237
1008,-0.8411988019943237
1009,-0.8411988019943237
1010,-0.8411988019943237
1011,-0.8411988019943237
1012,-0.8411988019943237
1013,-0.8411988019943237
1014,-0.8411988019943237
1015,-0.8411988019943237
1016,-0.8411988019943237
1017,-0.8411988019943237
1018,-0.8411988019943237
1019,-0.8411988019943237
1020,-0.8411988019943237
1021,-0.8411988019943237
1022,-0.8411988019943237
1023,-0.8411988019943237
1024,-0.8411988019943237
1025,-0.8411988019943237
1026,-0.8411988019943237
1027,-0.8411988019943237
1028,-0.8411988019943237
1029,-0.8411988019943237
1030,-0.8411988019943237
1031,-0.8411988019943237
1032,-0.8411988019943237
1033,-0.8411988019943237
1034,-0.8411988019943237
1035,-0.8411988019943237
1036,-0.8411988019943237
1037,-0.8411988019943237
1038,-0.8411988019943237
1039,-0.8411988019943237
1040,-0.8411988019943237
1041,-0.8411988019943237
1042,-0.8411988019943237
1043,-0.8411988019943237
1044,-0.8411988019943237
1045,-0.8411988019943237
1046,-0.8411988019943237
1047,-0.8411988019943237
1048,-0.8411988019943237
1049,-0.8411988019943237
1050,-0.8411988019943237
1051,-0.8411988019943237
1052,-0.8411988019943237
1053,-0.8411988019943237
1054,-0.8411988019943237
1055,-0.8411988019943237
1056,-0.8411988019943237
1057,-0.8411988019943237
1058,-0.8411988019943237
1059,-0.8411988019943237
1060,-0.8411988019943237
1061,-0.8411988019943237
1062,-0.8411988019943237
1063,-0.8411988019943237
1064,-0.8411988019943237
1065,-0.8411988019943237
1066,-0.8411988019943237
1067,-0.8411988019943237
1068,-0.8411988019943237
1069,-0.8411988019943237
1070,-0.8411988019943237
1071,-0.8411988019943237
1072,-0.8411988019943237
1073,-0.8411988019943237
1074,-0.8411988019943237
1075,-0.8411988019943237
1076,-0.8411988019943237
1077,-0.8411988019943237
1078,-0.8411988019943237
1079,-0.8411988019943237
1080,-1.4774330854415894
1081,-1.4774330854415894
1082,-1.4774330854415894
1083,-1.4774330854415894
1084,-1.4774330854415894
1085,-1.4774330854415894
1086,-1.4774330854415894
1087,-1.4774330854415894
1088,-1.4774330854415894
1089,-1.4774330854415894
1090,-1.4774330854415894
1091,-1.4774330854415894
1092,-1.4774330854415894
1093,-1.4774330854415894
1094,-1.4774330854415894
1095,-1.4774330854415894
1096,-1.4774330854415894
1097,-1.4774330854415894
1098,-1.4774330854415894
1099,-1.4774330854415894
1100,-1.4774330854415894
1101,-1.4774330854415894
1102,-1.4774330854415894
1103,-1.4774330854415894
1104,-1.4774330854415894
1105,-1.4774330854415894
1106,-1.4774330854415894
1107,-1.4774330854415894
1108,-1.4774330854415894
1109,-1.4774330854415894
1110,-1.4774330854415894
1111,-1.4774330854415894
1112,-1.4774330854415894
1113,-1.4774330854415894
1114,-1.4774330854415894
1115,-1.4774330854415894
1116,-1.4774330854415894
1117,-1.4774330854415894
1118,-1.4774330854415894
1119,-1.4774330854415894
1120,-1.4774330854415894
1121,-1.4774330854415894
1122,-1.4774330854415894
1123,-1.4774330854415894
1124,-1.4774330854415894
1125,-1.4774330854415894
1126,-1.4774330854415894
1127,-1.4774330854415894
1128,0.9989895224571228
1129,0.9989895224571228
1130,0.9989895224571228
1131,0.9989895224571228
1132,0.9989895224571228
1133,0.9989895224571228
1134,0.9989895224571228
1135,0.9989895224571228
1136,0.9989895224571228
1137,0.9989895224571228
1138,0.9989895224571228
1139,0.9989895224571228
1140,0.9989895224571228
1141,0.9989895224571228
1142,0.9989895224571228
1143,0.9989895224571228
1144,0.9989895224571228
1145,0.9989895224571228
1146,0.9989895224571228
1147,0.9989895224571228
1148,0.9989895224571228
1149,0.9989895224571228
1150,0.9989895224571228
1151,0.9989895224571228
1152,0.9989895224571228
1153,0.9989895224571228
1154,0.9989895224571228
1155,0.9989895224571228
1156,0.9989895224571228
1157,0.9989895224571228
1158,0.9989895224571228
1159,0.9989895224571228
1160,0.9989895224571228
1161,0.9989895224571228
1162,0.9989895224571228
1163,0.9989895224571228
1164,0.9989895224571228
1165,0.9989895224571228
1166,0.9989895224571228
1167,0.9989895224571228
1168,0.9989895224571228
1169,0.9989895224571228
1170,0.9989895224571228
1171,0.9989895224571228
1172,0.9989895224571228
1173,0.9989895224571228
1174,0.9989895224571228
1175,0.9989895224571228
1176,0.9989895224571228
1177,0.9989895224571228
1178,0.9989895224571228
1179,0.9989895224571228
1180,0.9989895224571228
1181,-2.223975419998169
1182,-2.223975419998169
1183,-2.223975419998169
1184,-2.223975419998169
1185,-2.223975419998169
1186,-2.223975419998169
1187,-2.223975419998169
1188,-2.223975419998169
1189,-2.223975419998169
1190,-2.223975419998169
1191,-2.223975419998169
1192,-2.223975419998169
1193,-2.223975419998169
