Episodes,Rewards
1,1227.7513427734375
2,-1344.27001953125
3,1083.301513671875
4,-1192.5955810546875
5,1308.0198974609375
6,-1165.86181640625
7,1134.752197265625
8,-1133.3773193359375
9,1114.1773681640625
10,-1231.8154296875
11,1046.3304443359375
12,-1182.805908203125
13,1150.795654296875
14,-1125.5877685546875
15,1022.167236328125
16,-1032.830078125
17,1113.703857421875
18,-1088.7821044921875
19,1056.9149169921875
20,-1113.8302001953125
21,1195.25537109375
22,-1225.241943359375
23,1262.794189453125
24,-1172.0269775390625
25,1205.0693359375
26,-1182.89111328125
27,1078.843017578125
28,-1203.2568359375
29,1121.4764404296875
30,-1078.3419189453125
31,1191.0833740234375
32,-1060.20263671875
33,1229.0137939453125
34,-1106.59521484375
35,1215.0032958984375
36,-1146.593017578125
37,1315.956298828125
38,-1033.5946044921875
39,1127.256103515625
40,-1174.7991943359375
41,1239.6722412109375
42,-1051.5372314453125
43,1112.754150390625
44,-1072.098388671875
45,1216.28125
46,-1023.3218383789062
47,1203.2513427734375
48,-1068.2679443359375
