Episodes,Rewards
1,-1157.5445556640625
2,1141.1583251953125
3,-1197.6104736328125
4,1286.8685302734375
5,-1020.2775268554688
6,1234.412109375
7,-1237.8472900390625
8,861.8345947265625
9,-1116.892578125
10,1165.882568359375
11,-1124.0150146484375
12,1081.6494140625
13,979.9957275390625
14,1034.265380859375
15,-1141.4835205078125
16,1238.458740234375
17,-1222.1456298828125
18,1000.0
19,-1066.0548095703125
20,1075.35546875
21,-1086.1893310546875
22,1188.6417236328125
23,-1139.67724609375
24,1138.4102783203125
25,-1003.6982421875
26,1193.503662109375
27,-1147.8245849609375
28,990.2705078125
29,-1064.23974609375
30,1152.7708740234375
31,-1130.3782958984375
32,1274.4296875
33,-1244.201171875
34,1177.95458984375
35,-1024.4798583984375
36,1065.16796875
37,-1006.0665893554688
38,1049.4549560546875
39,-1066.77197265625
40,1304.4310302734375
41,-1002.8167724609375
42,1156.80322265625
43,-1103.656005859375
44,1117.6424560546875
45,-1113.8917236328125
46,1090.9765625
47,-993.5602416992188
48,1272.00341796875
