Episodes,Rewards
1,-1195.03955078125
2,1256.97265625
3,-1204.2421875
4,1211.18408203125
5,-1185.4605712890625
6,1176.3681640625
7,-1054.4520263671875
8,1080.7750244140625
9,-1088.10498046875
10,1164.4862060546875
11,-1155.3636474609375
12,1117.4945068359375
13,-1032.9683837890625
14,1372.452880859375
15,-1054.9427490234375
16,1101.9498291015625
17,-1215.143798828125
18,1196.021484375
19,-1247.2518310546875
20,1227.98388671875
21,-1172.7401123046875
22,1231.85400390625
23,-1120.2672119140625
24,1291.6114501953125
25,1013.560302734375
26,-910.7610473632812
27,-1189.4609375
28,1218.4464111328125
29,-1102.10205078125
30,1105.2752685546875
31,-1588.509521484375
32,1021.8118896484375
33,-1160.75927734375
34,1213.4161376953125
35,-1402.9971923828125
36,1155.5462646484375
37,-1381.9166259765625
38,885.552734375
39,-1009.6351318359375
40,988.7351684570312
41,-1512.7752685546875
42,1082.47216796875
43,-1155.3939208984375
44,1083.6234130859375
45,-1087.08935546875
46,1286.6566162109375
47,-1164.6248779296875
48,1149.2388916015625
