Episodes,Rewards
1,-1289.1971435546875
2,1248.873291015625
3,-1173.3465576171875
4,1307.9346923828125
5,-1129.618408203125
6,1265.201171875
7,-1065.5074462890625
8,1204.3287353515625
9,-1097.56689453125
10,1150.308837890625
11,-1224.92236328125
12,1151.8431396484375
13,-1082.2137451171875
14,1197.398681640625
15,-1167.3817138671875
16,-1265.6190185546875
17,-1158.245361328125
18,1057.2257080078125
19,-1132.040283203125
20,1202.08203125
21,-1301.0072021484375
22,1422.41162109375
23,-1155.578857421875
24,1088.429443359375
25,-1170.2010498046875
26,1083.3507080078125
27,-1412.42333984375
28,1211.3026123046875
29,-1688.2047119140625
30,-1284.1627197265625
31,-1147.104248046875
32,-989.0056762695312
33,-1076.529052734375
34,1036.78857421875
35,-1264.314208984375
36,1258.7850341796875
37,-1636.826416015625
38,1000.0
39,-1157.3731689453125
40,1249.59521484375
41,-1106.916748046875
42,1323.003662109375
43,-1151.3668212890625
44,1168.8966064453125
45,-1245.56640625
46,1062.043701171875
47,-1243.1632080078125
48,1169.7430419921875
