Episodes,Rewards
1,-1141.744140625
2,1260.0943603515625
3,-1054.1768798828125
4,673.7017822265625
5,975.8712768554688
6,1173.1180419921875
7,-1042.5152587890625
8,1224.3060302734375
9,-1051.292724609375
10,1170.66943359375
11,-1085.4405517578125
12,1246.61279296875
13,971.8129272460938
14,1201.9927978515625
15,1016.4244384765625
16,1163.310791015625
17,-1038.85546875
18,1056.368408203125
19,-982.6443481445312
20,1124.879150390625
21,-1009.2781982421875
22,1236.1990966796875
23,-973.8695678710938
24,1195.6370849609375
25,-979.97607421875
26,-1000.0
27,-1000.0
28,1160.754638671875
29,-942.1990966796875
30,1233.8380126953125
31,-983.4559936523438
32,1105.81103515625
33,-957.5337524414062
34,1140.008056640625
35,-1034.7042236328125
36,1105.3162841796875
37,-928.5076293945312
38,1230.8262939453125
39,-976.738525390625
40,1135.947998046875
41,1213.3826904296875
42,-1051.0078125
43,-910.7439575195312
44,-1052.230712890625
45,1064.799072265625
46,-965.2130126953125
47,1222.9501953125
48,-975.6011962890625
49,1137.2476806640625
50,-879.862548828125
51,1159.377685546875
52,-1072.569580078125
53,1199.652099609375
54,-974.4937133789062
55,1000.0
56,-1073.2098388671875
57,1327.57568359375
58,963.75146484375
59,1213.91015625
60,-990.8366088867188
61,997.3595581054688
62,1197.6885986328125
63,-1000.3468017578125
64,1309.3057861328125
65,-1006.9539184570312
66,1147.2296142578125
67,-991.1231079101562
68,-1024.509765625
69,-1024.809814453125
70,1196.0758056640625
71,-999.8206176757812
72,1149.7818603515625
73,-1015.5421752929688
74,1189.5992431640625
75,-966.3057250976562
76,1068.209228515625
77,-1078.854248046875
78,1144.8170166015625
79,-1153.5609130859375
80,-1046.019287109375
81,-938.6513061523438
82,-1157.2247314453125
83,1201.5003662109375
84,-1308.1290283203125
85,-960.140869140625
86,-1147.29052734375
87,1003.2981567382812
88,-1337.4290771484375
89,1227.908203125
90,-1309.646484375
91,-1000.0992431640625
92,-1000.0
93,1180.4833984375
94,-1501.72216796875
95,1224.241455078125
96,-1274.9190673828125
97,1121.228515625
98,-1113.351806640625
99,-907.6209716796875
100,-1440.138427734375
