Episodes,Rewards
1,1060.3936767578125
2,-1140.2923583984375
3,1179.3231201171875
4,-1326.6658935546875
5,1249.0452880859375
6,-1169.908203125
7,1224.3345947265625
8,-1019.343505859375
9,1224.12939453125
10,944.6607666015625
11,1358.851318359375
12,-1225.052001953125
13,1097.8817138671875
14,-1074.8114013671875
15,1156.5169677734375
16,-1002.7847290039062
17,1165.385986328125
18,-1029.5533447265625
19,1299.019287109375
20,-1130.5206298828125
21,1016.5734252929688
22,-1322.933837890625
23,1191.214111328125
24,-1032.8970947265625
25,1021.8773803710938
26,-1118.881591796875
27,1216.1365966796875
28,-1129.5592041015625
29,1138.4425048828125
30,-1146.0750732421875
31,1064.550537109375
32,-1230.64794921875
33,1221.90576171875
34,831.708984375
35,1166.3253173828125
36,-1064.8118896484375
37,1163.793701171875
38,-1053.5419921875
39,1056.76806640625
40,-1075.488037109375
41,1084.9541015625
42,-1051.282958984375
43,1196.6378173828125
44,-1083.978271484375
45,1187.450439453125
46,-1073.86865234375
47,1133.78857421875
48,-1219.937255859375
