Episodes,Rewards
1,-1058.177490234375
2,1214.6025390625
3,1095.5450439453125
4,1015.4680786132812
5,-1036.802734375
6,1219.4403076171875
7,-1038.74072265625
8,1217.672607421875
9,-914.9415283203125
10,1226.2926025390625
11,-994.1246948242188
12,1250.0147705078125
13,-912.291015625
14,-936.8741455078125
15,-1176.2020263671875
16,1197.0592041015625
17,-918.3706665039062
18,1187.382080078125
19,-1039.62255859375
20,1225.6905517578125
21,-983.093505859375
22,1051.613525390625
23,-959.3848876953125
24,1059.7677001953125
25,-1071.226318359375
26,1096.107177734375
27,-1083.0474853515625
28,1149.8419189453125
29,-1062.091796875
30,1110.102783203125
31,-1061.5416259765625
32,1037.5333251953125
33,-1054.625
34,1042.1962890625
35,-1092.2720947265625
36,1108.116943359375
37,-1370.591796875
38,1107.9697265625
39,-1162.84912109375
40,1263.3670654296875
41,-1034.443359375
42,1228.803466796875
43,-994.95556640625
44,1161.9058837890625
45,-1034.8427734375
46,1095.0875244140625
47,-974.5201416015625
48,1060.352783203125
