Episodes,Rewards
1,-1319.576904296875
2,1165.3126220703125
3,-1087.6640625
4,1296.753662109375
5,-1201.5047607421875
6,1159.9810791015625
7,-1106.6654052734375
8,1168.043701171875
9,-1098.1456298828125
10,1181.113037109375
11,-1160.0025634765625
12,1046.472900390625
13,-1170.35888671875
14,1198.6661376953125
15,-1064.154296875
16,1047.1871337890625
17,-1741.0345458984375
18,1279.3653564453125
19,-1219.0189208984375
20,1179.4468994140625
21,-1302.2435302734375
22,1152.41259765625
23,-1287.8604736328125
24,1245.6094970703125
25,-1209.7901611328125
26,1160.7646484375
27,1019.7982788085938
28,863.0361328125
29,-1124.185791015625
30,1259.496826171875
31,-1095.1033935546875
32,1053.1893310546875
33,-1385.81787109375
34,1068.86474609375
35,-1183.17626953125
36,1084.5888671875
37,-1080.01416015625
38,1199.6275634765625
39,-1280.6224365234375
40,1073.1082763671875
41,-1373.780029296875
42,994.2461547851562
43,-1369.1097412109375
44,946.8793334960938
45,-1122.099609375
46,1307.7259521484375
47,-1212.3345947265625
48,-1001.7808837890625
