Episodes,Rewards
1,1018.3833618164062
2,1235.8187255859375
3,-1007.6715698242188
4,1143.51220703125
5,-984.7781982421875
6,1213.010498046875
7,993.7152099609375
8,1264.0692138671875
9,1000.0
10,-825.541259765625
11,-1057.0233154296875
12,1085.53662109375
13,-1376.6519775390625
14,-1000.0
15,-1000.0
16,1211.34521484375
17,871.0136108398438
18,1275.998046875
19,986.6138305664062
20,1242.2608642578125
21,-1024.271728515625
22,1145.380859375
23,-1149.814208984375
24,1095.86181640625
25,-1137.585693359375
26,1139.3209228515625
27,-1120.498046875
28,1062.268798828125
29,-1074.782470703125
30,1150.656005859375
31,-1020.2275390625
32,1135.937255859375
33,-1075.8232421875
34,1199.3846435546875
35,-1109.90625
36,1095.7479248046875
37,-1525.5765380859375
38,-802.0549926757812
39,-1069.836181640625
40,1151.962646484375
41,-1064.2640380859375
42,1082.9405517578125
43,-1051.22216796875
44,1131.25
45,-1163.246826171875
46,1230.2001953125
47,-995.3165283203125
48,1118.3720703125
